auc_score,case_id,criterion,family,final_loss,final_minus_wstar,late_score,lr,method,runs,score,wstar_loss,wstar_status
-0.06895017020011625,sampled_onehot,late,finite_support,0.7453944669555421,0.0011180192906636854,0.7493294393795678,13335.21432163324,gd_const,1,0.7493294393795678,0.7442764476648784,attempted_zero_support_approximate
-0.09888599432577334,sampled_onehot,late,finite_support,0.7443826690495066,0.00010622138462812458,0.7579253709276351,23.713737056616555,ngd_const,1,0.7579253709276351,0.7442764476648784,attempted_zero_support_approximate
-0.05710328998608082,sampled_onehot,late,finite_support,0.7417359675414207,-0.0025404801234577556,0.7448330261489378,1.77827941004,muon_const,1,0.7448330261489378,0.7442764476648784,attempted_zero_support_approximate
-0.18535661843994394,sampled_onehot,late,finite_support,0.7534971799971485,0.009220732332270054,0.7667250581964312,0.1333521432163324,h0_const,1,0.7667250581964312,0.7442764476648784,attempted_zero_support_approximate
-0.0881141369595305,sampled_onehot,late,finite_support,0.7770055076839919,0.032729060019113465,0.7785681076782394,0.133352143216,signgd_const,1,0.7785681076782394,0.7442764476648784,attempted_zero_support_approximate
-2.4935658568119807,hard_copy,auc,copy_am,0.01404994985966509,,0.04192822686612981,,gd_ls,1,-2.4935658568119807,,skipped_definitely_no_finite_optimum
-2.5246589269226223,hard_copy,auc,copy_am,0.01656758274005779,,0.043336772979874795,,muon_ls,1,-2.5246589269226223,,skipped_definitely_no_finite_optimum
-2.1357844272283084,hard_copy,auc,copy_am,0.03246887149937368,,0.07212542864207111,,h0_ls,1,-2.1357844272283084,,skipped_definitely_no_finite_optimum
-2.003563969723653,hard_copy,auc,copy_am,0.0431479100802277,,0.0839891827346129,,signgd_ls,1,-2.003563969723653,,skipped_definitely_no_finite_optimum
-2.3976670850930732,hard_copy,auc,copy_am,0.0008217869039467125,,0.0038638734750659123,316227.76601683797,gd_const,1,-2.3976670850930732,,skipped_definitely_no_finite_optimum
-3.1130552518836385,hard_copy,auc,copy_am,0.003641424914613124,,0.016631755668824657,177.82794100389228,ngd_const,1,-3.1130552518836385,,skipped_definitely_no_finite_optimum
-2.9554655808692236,hard_copy,auc,copy_am,0.004930159444376036,,0.021717736220059278,17.78279410038923,muon_const,1,-2.9554655808692236,,skipped_definitely_no_finite_optimum
-3.9768132702642625,hard_copy,auc,copy_am,0.0011976156679868674,,0.0019235283150820374,2.3713737056616555,h0_const,1,-3.9768132702642625,,skipped_definitely_no_finite_optimum
-2.669462718605764,hard_copy,auc,copy_am,0.008084218642899522,,0.03080974716229359,0.749894209332,signgd_const,1,-2.669462718605764,,skipped_definitely_no_finite_optimum
-2.4935658568119807,hard_copy,late,copy_am,0.01404994985966509,,0.04192822686612981,,gd_ls,1,0.04192822686612981,,skipped_definitely_no_finite_optimum
-2.5246589269226223,hard_copy,late,copy_am,0.01656758274005779,,0.043336772979874795,,muon_ls,1,0.043336772979874795,,skipped_definitely_no_finite_optimum
-2.1357844272283084,hard_copy,late,copy_am,0.03246887149937368,,0.07212542864207111,,h0_ls,1,0.07212542864207111,,skipped_definitely_no_finite_optimum
-2.003563969723653,hard_copy,late,copy_am,0.0431479100802277,,0.0839891827346129,,signgd_ls,1,0.0839891827346129,,skipped_definitely_no_finite_optimum
-2.3976670850930732,hard_copy,late,copy_am,0.0008217869039467125,,0.0038638734750659123,316227.76601683797,gd_const,1,0.0038638734750659123,,skipped_definitely_no_finite_optimum
-3.1130552518836385,hard_copy,late,copy_am,0.003641424914613124,,0.016631755668824657,177.82794100389228,ngd_const,1,0.016631755668824657,,skipped_definitely_no_finite_optimum
-2.9554655808692236,hard_copy,late,copy_am,0.004930159444376036,,0.021717736220059278,17.78279410038923,muon_const,1,0.021717736220059278,,skipped_definitely_no_finite_optimum
-3.1068137725530995,hard_copy,late,copy_am,0.00025618075969909725,,0.0009973424599906704,3.1622776601683795,h0_const,1,0.0009973424599906704,,skipped_definitely_no_finite_optimum
