run,eval_loss,eval_acc,eval_full_vocab_acc,eval_margin,eval_head_acc,eval_tail_acc,step,variant,train_scope,d_model,n_heads,seq_len,n_q,n_k,n_v,m,optimizer,lr,muon_lr,seed,elapsed_s,params_total,params_trainable,prompt_len,train_episodes,train_tokens,eval_episodes_per_eval,random_baseline,spec_group,spec_label,spec_variant,spec_train_scope,spec_optimizer,spec_lr,spec_seed,spec_seq_len,spec_d_model,spec_steps,auc_acc,t80_step
arch_2l_no_pos_seq64_d128_adamw_lr0p001_seed0,3.2804760932922363,0.142578125,0.140625,-2.0258421897888184,0.2109375,0.078125,2500,two_layer_no_pos,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,34.06511429999955,238976,238976,64,320000,20800000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,64,128,2500,0.1423828125,
arch_2l_no_pos_seq64_d128_adamw_lr0p001_seed1,3.088688373565674,0.1328125,0.1328125,-1.8262724876403809,0.0859375,0.1328125,2500,two_layer_no_pos,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,32.83033929998055,238976,238976,64,320000,20800000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,64,128,2500,0.14775390625,
arch_2l_no_pos_seq64_d256_adamw_lr0p001_seed0,3.2396907806396484,0.15234375,0.15234375,-1.943480491638184,0.1640625,0.171875,2500,two_layer_no_pos,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,43.30612950003706,740096,740096,64,320000,20800000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,64,256,2500,0.1720703125,
arch_2l_no_pos_seq64_d256_adamw_lr0p001_seed1,3.149755954742432,0.193359375,0.189453125,-1.7929019927978516,0.2890625,0.1796875,2500,two_layer_no_pos,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,43.80768399988301,740096,740096,64,320000,20800000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,64,256,2500,0.165234375,
arch_2l_no_pos_seq64_d64_adamw_lr0p001_seed0,3.721132755279541,0.140625,0.134765625,-2.0844459533691406,0.1328125,0.1328125,2500,two_layer_no_pos,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,30.43762310012244,86720,86720,64,320000,20800000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,64,64,2500,0.144921875,
arch_2l_no_pos_seq64_d64_adamw_lr0p001_seed1,3.7076570987701416,0.13671875,0.12890625,-2.092418670654297,0.125,0.1328125,2500,two_layer_no_pos,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,30.414464300032705,86720,86720,64,320000,20800000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,64,64,2500,0.14736328125,
arch_2l_qk_only_seq16_d128_adamw_lr0p001_seed0,6.646509647369385,0.197265625,0.0,-0.2485136687755584,0.3203125,0.1171875,2500,two_layer_attn,qk_only,128,4,16,128,128,512,7,adamw,0.001,0.02,0,23.354427400045097,241024,65536,16,320000,5440000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,16,128,2500,0.1529296875,
arch_2l_qk_only_seq16_d128_adamw_lr0p001_seed1,6.605504035949707,0.224609375,0.0,-0.217549979686737,0.375,0.125,2500,two_layer_attn,qk_only,128,4,16,128,128,512,7,adamw,0.001,0.02,1,24.632058900082484,241024,65536,16,320000,5440000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,16,128,2500,0.16484375,
arch_2l_qk_only_seq16_d256_adamw_lr0p001_seed0,6.637222290039063,0.17578125,0.005859375,-0.4263888299465179,0.2578125,0.1328125,2500,two_layer_attn,qk_only,256,4,16,128,128,512,7,adamw,0.001,0.02,0,24.23899240000173,744192,262144,16,320000,5440000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,16,256,2500,0.15185546875,
arch_2l_qk_only_seq16_d256_adamw_lr0p001_seed1,6.518790721893311,0.27734375,0.0078125,-0.2092820107936859,0.375,0.1953125,2500,two_layer_attn,qk_only,256,4,16,128,128,512,7,adamw,0.001,0.02,1,23.793256599921733,744192,262144,16,320000,5440000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,16,256,2500,0.17041015625,
arch_2l_qk_only_seq16_d64_adamw_lr0p001_seed0,6.714874744415283,0.115234375,0.0,-0.2236691117286682,0.140625,0.0625,2500,two_layer_attn,qk_only,64,4,16,128,128,512,7,adamw,0.001,0.02,0,25.40315889986232,87744,16384,16,320000,5440000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,16,64,2500,0.14306640625,
arch_2l_qk_only_seq16_d64_adamw_lr0p001_seed1,6.696571826934815,0.146484375,0.0,-0.2004588544368744,0.1875,0.1640625,2500,two_layer_attn,qk_only,64,4,16,128,128,512,7,adamw,0.001,0.02,1,24.518017400056124,87744,16384,16,320000,5440000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,16,64,2500,0.13974609375,
arch_2l_qk_only_seq32_d128_adamw_lr0p001_seed0,6.649240016937256,0.158203125,0.0,-0.2790857255458832,0.21875,0.140625,2500,two_layer_attn,qk_only,128,4,32,128,128,512,7,adamw,0.001,0.02,0,22.881816699868068,243072,65536,32,320000,10560000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,32,128,2500,0.14892578125,
arch_2l_qk_only_seq32_d128_adamw_lr0p001_seed1,6.6808013916015625,0.125,0.005859375,-0.3251529932022095,0.09375,0.125,2500,two_layer_attn,qk_only,128,4,32,128,128,512,7,adamw,0.001,0.02,1,23.676671999972317,243072,65536,32,320000,10560000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,32,128,2500,0.1345703125,
arch_2l_qk_only_seq32_d256_adamw_lr0p001_seed0,6.60820198059082,0.138671875,0.001953125,-0.4386620223522186,0.171875,0.1328125,2500,two_layer_attn,qk_only,256,4,32,128,128,512,7,adamw,0.001,0.02,0,24.59655239991844,748288,262144,32,320000,10560000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,32,256,2500,0.14111328125,
arch_2l_qk_only_seq32_d256_adamw_lr0p001_seed1,6.649928092956543,0.154296875,0.005859375,-0.4243006706237793,0.140625,0.203125,2500,two_layer_attn,qk_only,256,4,32,128,128,512,7,adamw,0.001,0.02,1,23.465601300122216,748288,262144,32,320000,10560000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,32,256,2500,0.1388671875,
arch_2l_qk_only_seq32_d64_adamw_lr0p001_seed0,6.705089092254639,0.12109375,0.0,-0.2069193720817566,0.1484375,0.140625,2500,two_layer_attn,qk_only,64,4,32,128,128,512,7,adamw,0.001,0.02,0,23.56566149997525,88768,16384,32,320000,10560000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,32,64,2500,0.1421875,
arch_2l_qk_only_seq32_d64_adamw_lr0p001_seed1,6.703924179077148,0.126953125,0.0,-0.1970213502645492,0.1484375,0.1015625,2500,two_layer_attn,qk_only,64,4,32,128,128,512,7,adamw,0.001,0.02,1,23.18657270004041,88768,16384,32,320000,10560000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,32,64,2500,0.1380859375,
arch_2l_qk_only_seq64_d128_adamw_lr0p001_seed0,6.64508867263794,0.13671875,0.001953125,-0.3072232007980346,0.1640625,0.078125,2500,two_layer_attn,qk_only,128,4,64,128,128,512,7,adamw,0.001,0.02,0,26.732215200085196,247168,65536,64,320000,20800000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,64,128,2500,0.1400390625,
arch_2l_qk_only_seq64_d128_adamw_lr0p001_seed1,6.659155368804932,0.150390625,0.0,-0.3048334717750549,0.1640625,0.1796875,2500,two_layer_attn,qk_only,128,4,64,128,128,512,7,adamw,0.001,0.02,1,26.55472359992564,247168,65536,64,320000,20800000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,64,128,2500,0.14326171875,
arch_2l_qk_only_seq64_d256_adamw_lr0p001_seed0,6.618310451507568,0.13671875,0.01171875,-0.4540787637233734,0.140625,0.109375,2500,two_layer_attn,qk_only,256,4,64,128,128,512,7,adamw,0.001,0.02,0,33.80735050002113,756480,262144,64,320000,20800000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,64,256,2500,0.14560546875,
arch_2l_qk_only_seq64_d256_adamw_lr0p001_seed1,6.6604108810424805,0.11328125,0.005859375,-0.472044438123703,0.140625,0.09375,2500,two_layer_attn,qk_only,256,4,64,128,128,512,7,adamw,0.001,0.02,1,34.22733849985525,756480,262144,64,320000,20800000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,64,256,2500,0.14287109375,
arch_2l_qk_only_seq64_d64_adamw_lr0p001_seed0,6.7111005783081055,0.162109375,0.001953125,-0.2016035765409469,0.1796875,0.140625,2500,two_layer_attn,qk_only,64,4,64,128,128,512,7,adamw,0.001,0.02,0,23.162103099981323,90816,16384,64,320000,20800000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,0,64,64,2500,0.14228515625,
arch_2l_qk_only_seq64_d64_adamw_lr0p001_seed1,6.701677322387695,0.154296875,0.001953125,-0.1881640255451202,0.1875,0.125,2500,two_layer_attn,qk_only,64,4,64,128,128,512,7,adamw,0.001,0.02,1,26.433483500033617,90816,16384,64,320000,20800000,512,0.1428571428571428,arch,2L-qk-only,two_layer_attn,qk_only,adamw,0.001,1,64,64,2500,0.1408203125,
arch_4l_full_seq16_d128_adamw_lr0p001_seed0,0.9350520968437196,0.837890625,0.826171875,6.430234432220459,0.9921875,0.734375,2500,full_transformer,all,128,4,16,128,128,512,7,adamw,0.001,0.02,0,44.75050569977611,899968,899968,16,320000,5440000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,16,128,2500,0.6064453125,2000.0
arch_4l_full_seq16_d128_adamw_lr0p001_seed1,0.8112162947654724,0.8515625,0.83203125,6.485243320465088,0.96875,0.796875,2500,full_transformer,all,128,4,16,128,128,512,7,adamw,0.001,0.02,1,44.783633900107816,899968,899968,16,320000,5440000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,16,128,2500,0.568359375,2000.0
arch_4l_full_seq16_d256_adamw_lr0p001_seed0,3.9700751304626474,0.322265625,0.26953125,-0.7723827362060547,0.6796875,0.1953125,2500,full_transformer,all,256,4,16,128,128,512,7,adamw,0.001,0.02,0,46.08946150005795,3372800,3372800,16,320000,5440000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,16,256,2500,0.2158203125,
arch_4l_full_seq16_d256_adamw_lr0p001_seed1,3.283196210861206,0.52734375,0.501953125,1.0672791004180908,0.859375,0.2578125,2500,full_transformer,all,256,4,16,128,128,512,7,adamw,0.001,0.02,1,46.37149320007302,3372800,3372800,16,320000,5440000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,16,256,2500,0.33310546875,
arch_4l_full_seq16_d64_adamw_lr0p001_seed0,0.5193819999694824,0.919921875,0.90234375,7.359960556030273,0.984375,0.8515625,2500,full_transformer,all,64,4,16,128,128,512,7,adamw,0.001,0.02,0,44.815576599910855,253376,253376,16,320000,5440000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,16,64,2500,0.64501953125,1750.0
arch_4l_full_seq16_d64_adamw_lr0p001_seed1,0.3610749840736389,0.95703125,0.955078125,8.787641525268555,0.9765625,0.9453125,2500,full_transformer,all,64,4,16,128,128,512,7,adamw,0.001,0.02,1,43.7821059001144,253376,253376,16,320000,5440000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,16,64,2500,0.67666015625,1500.0
arch_4l_full_seq32_d128_adamw_lr0p001_seed0,4.4038591384887695,0.1484375,0.09765625,-1.9093445539474487,0.1328125,0.1953125,2500,full_transformer,all,128,4,32,128,128,512,7,adamw,0.001,0.02,0,47.52616110001691,902016,902016,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,32,128,2500,0.1369140625,
arch_4l_full_seq32_d128_adamw_lr0p001_seed1,2.105928659439087,0.681640625,0.654296875,2.818455219268799,0.8984375,0.453125,2500,full_transformer,all,128,4,32,128,128,512,7,adamw,0.001,0.02,1,48.134945600060746,902016,902016,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,32,128,2500,0.27978515625,
arch_4l_full_seq32_d256_adamw_lr0p001_seed0,5.576541423797607,0.15625,0.029296875,-1.315331220626831,0.109375,0.1640625,2500,full_transformer,all,256,4,32,128,128,512,7,adamw,0.001,0.02,0,70.71012989990413,3376896,3376896,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,32,256,2500,0.14033203125,
arch_4l_full_seq32_d256_adamw_lr0p001_seed1,3.873998641967773,0.435546875,0.3515625,0.2202860713005066,0.765625,0.203125,2500,full_transformer,all,256,4,32,128,128,512,7,adamw,0.001,0.02,1,70.82925079995766,3376896,3376896,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,32,256,2500,0.25966796875,
arch_4l_full_seq32_d64_adamw_lr0p001_seed0,4.680863857269287,0.169921875,0.10546875,-1.734260082244873,0.203125,0.15625,2500,full_transformer,all,64,4,32,128,128,512,7,adamw,0.001,0.02,0,47.054923200048506,254400,254400,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,32,64,2500,0.14736328125,
arch_4l_full_seq32_d64_adamw_lr0p001_seed1,4.948092460632324,0.142578125,0.06640625,-1.9438165426254272,0.109375,0.09375,2500,full_transformer,all,64,4,32,128,128,512,7,adamw,0.001,0.02,1,47.67425310006365,254400,254400,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,32,64,2500,0.14853515625,
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,4.958557605743408,0.14453125,0.05078125,-1.737731695175171,0.15625,0.171875,2500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,62.67455989983864,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500,0.13857421875,
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.859440803527832,0.109375,0.052734375,-1.939846754074097,0.078125,0.1328125,2500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,62.8520744999405,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500,0.14404296875,
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,5.988973617553711,0.1484375,0.01171875,-1.1092538833618164,0.125,0.1328125,2500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,122.2006838999223,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500,0.15009765625,
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.805572032928467,0.130859375,0.0234375,-1.167164325714111,0.140625,0.125,2500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,135.14132079994306,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500,0.14072265625,
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.037313938140869,0.109375,0.052734375,-1.9689987897872925,0.1015625,0.1171875,2500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,50.38527359999716,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500,0.1451171875,
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.853407382965088,0.158203125,0.087890625,-1.8000683784484863,0.1796875,0.1328125,2500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,49.51237579993904,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500,0.15,
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,1.498837113380432,0.720703125,0.720703125,2.661430835723877,0.9375,0.578125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,46.67522470001131,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500,0.30740792410714285,
opt_adamw_seq32_d128_adamw_lr0p0001_seed1,3.119657039642334,0.380859375,0.380859375,-0.1527794897556305,0.640625,0.28125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,1,41.74457380012609,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,1,32,128,3500,0.19677734375,
opt_adamw_seq32_d128_adamw_lr0p0001_seed2,1.4134236574172974,0.763671875,0.763671875,2.9468016624450684,0.96875,0.578125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,2,40.61668370012194,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,2,32,128,3500,0.35232979910714285,
opt_adamw_seq32_d128_adamw_lr0p0003_seed0,0.0860750973224639,0.974609375,0.974609375,9.369264602661133,0.9921875,0.9765625,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0003,0.02,0,40.34747779997997,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0003,0,32,128,3500,0.7390485491071429,1500.0
opt_adamw_seq32_d128_adamw_lr0p0003_seed1,0.0231169108301401,0.994140625,0.994140625,10.486679077148438,1.0,0.984375,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0003,0.02,1,39.97580719995312,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0003,1,32,128,3500,0.7125418526785714,1500.0
opt_adamw_seq32_d128_adamw_lr0p0003_seed2,0.1159580945968627,0.97265625,0.97265625,9.282112121582031,1.0,0.9375,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0003,0.02,2,41.57265050010756,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0003,2,32,128,3500,0.7021484375,1500.0
opt_adamw_seq32_d128_adamw_lr0p001_seed0,0.1300579160451889,0.98046875,0.9765625,10.51162052154541,1.0,0.9765625,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.001,0.02,0,40.5353393999394,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.001,0,32,128,3500,0.8510044642857143,750.0
opt_adamw_seq32_d128_adamw_lr0p001_seed1,0.1333303302526474,0.974609375,0.974609375,11.538747787475586,0.9921875,0.9609375,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.001,0.02,1,40.0230308000464,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.001,1,32,128,3500,0.8492606026785714,750.0
opt_adamw_seq32_d128_adamw_lr0p001_seed2,0.247257575392723,0.96484375,0.962890625,11.120484352111816,0.9765625,0.953125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.001,0.02,2,40.14691699994728,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.001,2,32,128,3500,0.8462611607142857,750.0
opt_adamw_seq32_d128_adamw_lr0p003_seed0,4.98915958404541,0.1953125,0.091796875,-1.830853819847107,0.265625,0.1328125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.003,0.02,0,41.44924549991265,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.003,0,32,128,3500,0.14704241071428573,
opt_adamw_seq32_d128_adamw_lr0p003_seed1,5.590641975402832,0.115234375,0.072265625,-2.944584846496582,0.203125,0.0703125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.003,0.02,1,39.677701300010085,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.003,1,32,128,3500,0.14278738839285715,
opt_adamw_seq32_d128_adamw_lr0p003_seed2,5.041772365570068,0.15234375,0.078125,-1.892723560333252,0.15625,0.1171875,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.003,0.02,2,40.020791499875486,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.003,2,32,128,3500,0.14592633928571427,
opt_adamw_seq32_d128_adamw_lr0p01_seed0,6.18159294128418,0.150390625,0.005859375,-0.569212794303894,0.1171875,0.140625,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.01,0.02,0,39.61982339993119,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.01,0,32,128,3500,0.14446149553571427,
opt_adamw_seq32_d128_adamw_lr0p01_seed1,6.125533103942871,0.125,0.021484375,-0.8264787197113037,0.1328125,0.1328125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.01,0.02,1,41.33538750000298,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.01,1,32,128,3500,0.14327566964285715,
opt_adamw_seq32_d128_adamw_lr0p01_seed2,6.133906364440918,0.14453125,0.01171875,-0.8358093500137329,0.125,0.1796875,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.01,0.02,2,39.69449669984169,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.01,2,32,128,3500,0.14327566964285715,
opt_adamw_seq32_d128_adamw_lr0p03_seed0,6.284130096435547,0.150390625,0.00390625,-0.4658493101596832,0.1640625,0.140625,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.03,0.02,0,39.89583499985747,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.03,0,32,128,3500,0.14683314732142858,
opt_adamw_seq32_d128_adamw_lr0p03_seed1,6.31791353225708,0.1328125,0.001953125,-0.4663413166999817,0.109375,0.125,3500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.03,0.02,1,39.88756729988381,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.03,1,32,128,3500,0.14481026785714285,
